date,AXS Price,AXS Mk Cap,SLP Price,SLP Mk Cap,ETH Price,ETH Mk Cap,SPS Price,SPS Mk Cap,TLM Price,TLM Mk Cap,MANA Price,MANA Mk Cap,ATLAS Price,ATLAS Mk Cap,SAND Price,SAND Mk Cap,ILV Price,ILV Mk Cap,AXS Circ. Supply per CoinGecko
2020-11-18,0.5018519578578174,27556076.62423168,0.04432037338009698,2301061.3422186025,482.1983847235396,54716609289.542305,,,,,0.08037606194366664,106442559.50970204,,,0.037162647357345806,22929345.379653707,,,54908775.770959035
2020-11-19,0.5175370362372926,28511567.385645706,0.04040503141370521,2107102.6330291596,479.43766136247405,54435713128.05311,,,,,0.07724722083959018,102729634.31223062,,,0.03583233744270917,22227553.56825314,,,55090873.4820923
2020-11-20,0.4394062652682793,24599592.665845975,0.038359906710560575,2043134.2861531216,471.31795839441156,53447508889.231575,,,,,0.07693244250882669,103085492.39076775,,,0.03597196806454094,21880378.439647038,,,55983709.40575165
2020-11-21,0.49525683808052867,27209471.805723608,0.039154332992741764,2053506.4431559248,508.79221458524455,57875755337.83428,,,,,0.08193286062871685,108735161.48630112,,,0.03638290521124071,22022803.11809978,,,54940123.413902976
2020-11-22,0.46806532913570476,25706401.586060565,0.03903283807769166,2046472.4623274452,548.842116249849,62062910159.27977,,,,,0.08624053470754296,115259891.5664277,,,0.04008427216091627,24294409.608607117,,,54920542.03956556
2020-11-23,0.43455126491911095,24006924.702553984,0.03789680130125311,1999338.884882703,560.5088874583059,64219272617.02369,,,,,0.08529616458592718,112596903.39150925,,,0.04534372390164793,27496940.698845297,,,55245322.337337404
2020-11-24,0.5085986124167599,28017556.250706974,0.03481542195323722,1870140.7053791727,608.2733109189421,68705033455.82259,,,,,0.08921463364472476,117970799.35887681,,,0.0476080229059283,29403280.009313736,,,55087755.976315185
2020-11-25,0.4781210755441495,25596887.09576351,0.033932106096823324,1836312.2526734243,602.6662623938871,68461935305.63655,,,,,0.09092191536236233,120445551.52706337,,,0.045355822804806205,28254657.508824036,,,53536412.43827559
2020-11-26,0.41709860785125197,22956732.900801234,0.03269146171898828,1783572.5492054587,568.2751530404493,64369854808.743355,,,,,0.08911674839215412,118248458.5459639,,,0.04496086034787461,28002288.51673496,,,55039102.189926736
2020-11-27,0.369096866042345,20350584.303209808,0.026653283557098884,1450759.4583369768,518.4670452162002,58947811751.581924,,,,,0.07960835090282388,105214095.30483432,,,0.041399430877638685,25666979.54126932,,,55136161.196435265
2020-11-28,0.37920438538966605,20940732.039456677,0.027640557756280233,1504341.2320642702,517.5530264056014,58773961397.899704,,,,,0.07939926653377401,105306788.10352187,,,0.04484015035477696,27470932.711857524,,,55222810.82782896
2020-11-29,0.4283029565904617,23626433.248585083,0.026900690355970064,1492640.835004177,537.3926120944484,61290956964.36442,,,,,0.08237950265887223,109850498.51505041,,,0.04468094349197861,27796585.58021592,,,55162900.197246134
2020-11-30,0.4754499120922897,26166280.740093168,0.02808315064620973,1592549.3647693626,574.7511196548439,65121266717.863914,,,,,0.08197519547841757,108533830.62281679,,,0.045209266306146786,28128003.481894508,,,55034778.79498277
2020-12-01,0.45498734930966434,25046465.41086368,0.025347040618126045,1462992.5160674874,612.2637856122055,69576210026.93625,,,,,0.08674022535278776,114502702.49254642,,,0.048107010363833205,30048568.94512068,,,55048707.2857427
2020-12-02,0.41188045294052616,22673727.008741595,0.02373842005287313,1369270.3968395106,589.5818443540976,66950738084.67838,,,,,0.08608510206082359,114291931.18832517,,,0.04494815380468706,27790396.143851668,,,55049291.23697838
2020-12-03,0.4974750652931096,27521043.947496373,0.024325044908933568,1392336.0664372712,598.760610095824,68153602806.21818,,,,,0.09112301709570364,121091859.3045415,,,0.04668876399761253,29027269.56744695,,,55321454.01354162
2020-12-04,0.5120459436153283,28298377.469911125,0.02348142385225899,1374748.0343181826,616.506661565682,70109767421.9594,,,,,0.09025703822710497,119656715.83492804,,,0.046474216490829036,28925937.784952775,,,55265309.33944889
2020-12-05,0.4312290888160158,23829517.906964418,0.022906147717145223,1403437.9211966111,571.1904316349736,64944263291.91259,,,,,0.08435094297795731,111480612.92405768,,,0.04219631161062418,26280248.61569787,,,55259532.6358684
2020-12-06,0.47569697458920984,26397107.76286189,0.027671267518534364,1673178.1269125375,595.9194139680376,67764042948.9772,,,,,0.09048613328481706,120108772.92028663,,,0.04330882007126885,26897703.133795265,,,55491435.03730968
2020-12-07,0.4783449560601228,26419181.39496302,0.026106850507053553,1605810.2535942742,601.9689349244918,68483582708.01654,,,,,0.08825330426831522,117519099.48957665,,,0.042889912881920525,26655648.621469345,,,55230396.0985896
2020-12-08,0.5633083380290629,31178503.780407775,0.025845429463010872,1612098.2470472294,592.3865066820175,67474119685.86511,,,,,0.08711498468658163,115510242.71320349,,,0.04515360674283541,28121849.603488576,,,55348912.26623238
2020-12-09,0.5676553282621721,31637083.961018525,0.02685229024155424,1783185.9254321249,554.329674302381,63305670197.47529,,,,,0.08339868369852092,110901197.49773799,,,0.04430824572139849,27622699.532028727,,,55732911.12737853
2020-12-10,0.6306042080426305,34941449.64555988,0.030083407105143616,2041472.5379968246,573.8953091099941,65276424697.152855,,,,,0.0840186000899263,111292790.72423406,,,0.05163536988943416,31854916.701665115,,,55409477.45023253
2020-12-11,0.564500031775874,31169886.249196794,0.028641262586776444,1960992.4639409962,560.4542654076048,63759073874.73225,,,,,0.08117636610975526,107785556.88338076,,,0.05246829961706939,32822610.405717432,,,55216801.58482668
2020-12-12,0.5516925530408603,30479732.64900896,0.02639739215736308,1821080.527937838,545.9828352633687,62124158560.85701,,,,,0.07779030026536553,103304392.42355669,,,0.045727943160122825,28466723.511725627,,,55247678.22405521
2020-12-13,0.5776324074176886,32057969.794092137,0.030888351981061574,2159773.1848964593,568.3587534073821,64655118180.3175,,,,,0.08176427086409675,109286087.0259922,,,0.04741812244429172,29488162.31906985,,,55498911.387966625
2020-12-14,0.6113890565154312,33708388.36010462,0.03092043994752436,2169259.586993562,590.3244403029342,67134794851.681,,,,,0.08508453852666202,112687827.15600315,,,0.0479152795841069,29817007.58628544,,,55134104.87296453
2020-12-15,0.6384697123952443,35132877.06849104,0.03215602577819213,2398028.3557941816,585.5418949360015,66629545532.422066,,,,,0.08502825338939878,113388519.5821682,,,0.049468990650658476,30872028.53160852,,,55026693.33630356
2020-12-16,0.7287119792720759,40000562.614873484,0.03397661831017242,2535753.277789673,589.0668316450424,67041487308.61978,,,,,0.08615392348808347,113443846.20629732,,,0.05184433289983835,32270138.214029033,,,54892143.60772661
2020-12-17,0.7437227412165895,41091366.800182775,0.03106733523109491,2336603.6522601107,635.9618893796135,72301103108.2225,,,,,0.08721754443582813,115758305.34274216,,,0.05160648469012492,32021111.40390564,,,55250921.51003085
2020-12-18,0.7101986554312771,39193936.19694872,0.02882584142577549,2158278.019623348,644.0652701929779,72955533475.1786,,,,,0.08851278299424266,117479152.176994,,,0.04902755007483903,30541722.3218413,,,55187285.83504246
2020-12-19,0.8234100250637517,45761552.268458314,0.029915941891463713,2278038.466889969,654.4204162965752,74135277407.04251,,,,,0.0898124609083682,118875960.22034521,,,0.05114702240835627,31789714.628849383,,,55575655.961822025
2020-12-20,0.7523176221920786,41661511.935144864,0.027487764656180063,2161765.802729717,659.3188076372094,75092677592.1047,,,,,0.09357745853245605,122238428.45435269,,,0.05137071450146565,31920405.619708013,,,55377556.90708521
2020-12-21,0.6868592181441978,37920076.77804222,0.026995984358849652,2162314.269303595,639.5154368778184,72618785345.5407,,,,,0.09011985108450526,119685633.57779302,,,0.04983126288534009,31124725.97963535,,,55207931.66392557
2020-12-22,0.6426612045023795,35578624.25986729,0.024784793688222683,2023255.3890636356,610.4270278980672,69545799024.42459,,,,,0.08567077100405261,113716995.15596595,,,0.04766288816385646,29638802.158832833,,,55361400.39356546
2020-12-23,0.6580679813358634,36360173.83080157,0.027288052514222092,2256285.1019556616,634.9797234431858,72327947935.45154,,,,,0.08649841469057847,114379039.3179339,,,0.04643812772870576,28974860.661090385,,,55252914.382783405
2020-12-24,0.5363796600653371,29802397.326502956,0.0234677235933937,1957563.4923657298,587.9588954992439,67468061368.13851,,,,,0.07792246782179844,103171478.97783339,,,0.038384073651963155,24311064.73477834,,,55562131.72377321
2020-12-25,0.6337683627900592,34882181.2001123,0.022717331286250465,1927324.1249553163,612.8796570505974,69867514814.01097,,,,,0.08323545022946371,111279554.98991396,,,0.040385648641136605,25130239.024658196,,,55039322.32677145
2020-12-26,0.6014461515926474,33824049.77166634,0.023001518636723804,1965249.4306171916,626.4567387784558,71422858091.1277,,,,,0.0796830107841328,105845309.40176544,,,0.038923406375721274,24024722.6932377,,,56237868.81352428
2020-12-27,0.5795837566521463,31837931.465961657,0.023206190800888496,2003377.0703581583,636.7423171944997,72391403990.8806,,,,,0.0792062662807894,105291608.15379056,,,0.038033053853271805,23652579.89421394,,,54932408.130047195
2020-12-28,0.6017392909762158,33771990.51084446,0.020897199434951105,1844670.5425918165,689.6598573269875,78833072066.0927,,,,,0.08097346598959787,107880633.93396948,,,0.03943305909311545,24552126.12312056,,,56123957.69612346
2020-12-29,0.598766648214065,32988470.323910207,0.021860562272640497,1900102.7722531676,732.9570292975275,83575563402.66385,,,,,0.08139941842900902,107958339.27839006,,,0.039253340513246436,24405158.734158564,,,55094034.416086085
2020-12-30,0.5616084344194562,30890686.421686355,0.020190502809858936,1765528.340547858,735.5908981625738,83885243123.81543,,,,,0.08033724577241633,106362113.80573615,,,0.03733282617283085,23168136.872442286,,,55003957.43453989
2020-12-31,0.5340728403120757,29635567.99438172,0.016954530691285677,1714708.0292788218,752.8559324490188,85790178023.44371,,,,,0.07822335658133414,103574832.16553083,,,0.03603721169081728,22605499.379076216,,,55489749.25791904
2021-01-01,0.5373077391576501,29558130.898877125,0.01895564352588317,1664588.2529712871,738.6169381520413,84037694047.35515,,,,,0.0789805014261981,103383564.36068629,,,0.03566929378773852,22133793.405799538,,,55011548.7731781
2021-01-02,0.592105695097175,32833799.69534415,0.01901657760636234,1690837.0057446284,730.1473402196374,83294083323.20639,,,,,0.08360150364319993,110943531.59834848,,,0.03689171027557489,22903688.388160948,,,55452599.03294046
2021-01-03,0.541559497816546,29930042.22728532,0.018722776804815204,1668395.8703774582,777.6960653039432,88595346035.55156,,,,,0.07964192168355706,105813377.9336965,,,0.03808736341151255,23717025.90111844,,,55266397.04031959
2021-01-04,0.5692119124808555,31879689.25918625,0.018649165274286034,1714376.7526382483,967.0005967288458,112525376104.65454,,,,,0.08168127401419958,108786492.03866637,,,0.04102727288094865,25838214.583861943,,,56006714.82829951
2021-01-05,0.5445839652679287,30093715.366545394,0.01748765371357799,1570281.8245554424,1025.6547675669035,116693162132.74934,,,,,0.07779424897008684,103613079.41636641,,,0.0396789831860356,24694683.99877226,,,55260010.0
2021-01-06,0.5584891600679033,30886278.365397755,0.01743391809683498,1582407.4947449889,1103.3582516225742,125112930227.72487,,,,,0.08233246666056818,109019987.10204734,,,0.041989587287485475,26059059.51429302,,,55303272.78266687
2021-01-07,0.5995439141128116,33233323.47422621,0.01770839772046303,1602164.1917134998,1208.5750928728885,137306782958.13135,,,,,0.09251550080366337,123016590.2555391,,,0.044974014674755036,27943226.461480234,,,55431007.95778064
2021-01-08,0.6067678552224709,33401987.362819877,0.01658934615977755,1503944.203477821,1229.4713150147782,139084939665.71393,,,,,0.1263834338821982,153751724.5090856,,,0.04340615882340155,26962813.689223316,,,55049039.0605367
2021-01-09,0.5969228713225789,32786115.68458395,0.015690242334000144,1434637.8809311292,1223.7296883535275,139145700786.27826,,,,,0.12489104909271415,164848681.7637202,,,0.04362548941732185,27076312.148325346,,,54925212.719594784
2021-01-10,0.6099283767192976,33732406.28495111,0.016259263043636778,1522740.8434971825,1282.979575527323,147397891905.5662,,,,,0.1162323527372015,154607265.64478433,,,0.045903731295318335,28515637.798397247,,,55305520.40616977
2021-01-11,0.578764848242735,32061775.245534714,0.01494355873112612,1416866.0627707297,1267.7310031512136,144775179901.584,,,,,0.1070289202200817,142431899.4031328,,,0.04272043533318367,26670965.161375478,,,55396894.51230796
2021-01-12,0.4984503760218865,27609279.573805135,0.012788350214216345,1169701.8751960273,1092.9143378806064,124728988376.03725,,,,,0.09441948897205955,125748377.60420033,,,0.04080883701480912,25591924.408949684,,,55390227.19604255
2021-01-13,0.45175213767908945,24957517.075666834,0.01335095475996995,1279816.5278450593,1045.406815230412,119330774034.78914,,,,,0.10933199398221229,144624160.9079106,,,0.038009610983471664,23793656.846049257,,,55246040.90173862
2021-01-14,0.5047511187952343,27873289.931572735,0.014089034906027146,1372412.249058498,1132.0155910164729,128582223216.03041,,,,,0.11484546221756776,151923251.99998835,,,0.04085692587865265,25534815.293543734,,,55221848.736268535
2021-01-15,0.5321056538628604,29404163.753518205,0.013016588544010476,1278472.587220962,1216.9147884634556,138240285220.32953,,,,,0.11076898243991302,146756052.49237517,,,0.040936716862251483,25467738.529076315,,,55260010.00000001
2021-01-16,0.5429183315096229,30021300.284690507,0.012641018910267499,1257872.994472048,1171.8600177046465,133962341262.37857,,,,,0.10684237855611084,141230629.69998446,,,0.044142940655311096,27553846.519223534,,,55296162.50240465
2021-01-17,0.585160029426787,32432749.084330603,0.01291348740878447,1296158.7557262809,1234.6318700828049,141369013157.282,,,,,0.10899586338811287,144936525.09146363,,,0.043964187894059724,27451622.681460273,,,55425434.84403947
2021-01-18,0.6139057614337151,33923993.678468764,0.012326242103298682,1275506.1850776174,1229.379698072007,142087383372.707,,,,,0.11395725978335336,148033525.8649823,,,0.05129794038867916,32832094.139754523,,,55259285.397880435
2021-01-19,0.6776993249941109,37391557.61985334,0.014782983856044204,1498881.1038941941,1255.976691513213,143378258827.21744,,,,,0.11905668425524883,156737015.94286823,,,0.05202981067580986,32566145.326028354,,,55174258.3190241
2021-01-20,0.6329291274455058,35489744.15771682,0.013671418890084455,1430978.168948885,1383.4840902277115,157929393133.71045,,,,,0.1239037050656099,165601867.20528197,,,0.05410675870140019,34287530.73801572,,,56072224.54898385
2021-01-21,0.6351433670090934,34656935.605212934,0.013523745870379536,1420466.803535836,1385.8529958752583,156457140894.28006,,,,,0.1381010936152009,183326145.82415688,,,0.05350640476387845,33409964.363875896,,,54565531.823804356
2021-01-22,0.6510915655521717,36410668.336188234,0.0162087240064485,1653777.5844100965,1122.912432537305,130713677392.4996,,,,,0.11977217177376602,158982244.67680556,,,0.10916477138321934,73008812.88593487,,,55922500.40178206
2021-01-23,0.63370576466943,35210614.31678926,0.015336409553739837,1652503.3970793958,1236.6834427536564,140271927461.8329,,,,,0.15710706852856582,203965978.6730134,,,0.10963299381470316,71871959.34058541,,,55563033.003426656
2021-01-24,0.6959927855665683,38388580.92323226,0.015772818333372338,1735332.2688908523,1231.176379704471,140773242456.76056,,,,,0.19305398186167588,251228911.06040278,,,0.1022184065158334,67256737.49640623,,,55156578.80272751
2021-01-25,0.734657646735492,40528777.43564755,0.01674598440096965,1885183.0286465967,1392.5397634449737,158167202909.14236,,,,,0.17092105894928628,230499544.9256919,,,0.09475155264210056,62503752.878269054,,,55166889.79654714
2021-01-26,0.8418644709184991,46402126.26880507,0.01585422514817426,1801464.8611697736,1323.4295031020106,151940348541.692,,,,,0.16450968499759125,217377865.55244932,,,0.09328546864383101,61335448.24422247,,,55118285.50999305
2021-01-27,0.9482441135499198,52289794.636435315,0.017369749037139615,1980436.3698484013,1355.233724240999,155446593758.92108,,,,,0.1667352597626792,221494608.45769298,,,0.09310304678156016,61006973.90998742,,,55143811.4819181
2021-01-28,0.8776589956219134,48480441.938430004,0.016246644323042427,1900296.021196877,1253.141671558609,141774137750.6659,,,,,0.14689567032633183,194274933.62489572,,,0.08161836084877244,53652448.082055904,,,55238358.15535227
2021-01-29,0.8146170224278184,45240100.9070942,0.01665424038141148,1974544.5896330606,1328.773619066556,152877389472.9714,,,,,0.15763916692209082,211242693.12240136,,,0.08789000520647118,57623828.937712416,,,55535422.979824655
2021-01-30,0.8128345753789697,45009140.27677336,0.014509926031818995,1750176.2416429678,1380.2842591352105,158354114909.26474,,,,,0.15403411446180792,205472668.88963893,,,0.0876412518765382,57649261.62812051,,,55373063.15468759
2021-01-31,0.8402367665592624,46234285.33661672,0.021845644273131203,2579392.248837997,1372.427228964234,157410718624.21973,,,,,0.15560666225132186,206232732.18106997,,,0.08720881756666858,57326019.26453438,,,55025306.171669155
2021-02-01,0.802943712025281,44318781.58765724,0.0169186793367959,2203420.8305889494,1317.0474362291777,150322722005.1637,,,,,0.15407742366279545,203149598.90398738,,,0.08293522390755184,54455839.00205255,,,55195377.86262886
2021-02-02,1.002524227479821,54798876.99068524,0.022824364848128716,2987935.512145398,1368.6644548123775,155894407853.50046,,,,,0.1548799093255788,205406468.43071297,,,0.08262170278314712,54301702.23202799,,,54660900.443713464
2021-02-03,0.962136826323255,53365507.86540088,0.026160028378329793,3521653.990287457,1514.2251957516528,174557101587.54166,,,,,0.16762258567624372,222144358.26540077,,,0.09483956922240369,61976965.95622471,,,55465611.9642918
2021-02-04,1.0243283884242755,56765165.0337434,0.026320788663241952,3528126.13384431,1661.000824367477,189023794263.7008,,,,,0.17565966038451714,232554463.51821232,,,0.09772194313860882,63849342.5678363,,,55416959.712563716
2021-02-05,0.9577143154424906,53166698.41260354,0.023737020756339076,3191230.5093358383,1587.8008991859367,183982328605.4526,,,,,0.17137061838859927,229296290.74311346,,,0.09980992836714118,66642692.02226787,,,55514152.34723629
2021-02-06,1.0764055917444986,59435724.905045286,0.03248882888379317,4325574.139287411,1724.8569083393102,196424150368.47876,,,,,0.21654150353523946,302536195.20807624,,,0.14063216257688074,86626398.7936077,,,55216848.89124329
2021-02-07,0.9573167175046234,52892927.774347655,0.027507736195138317,3907421.1331778187,1683.941297865053,192164042318.95844,,,,,0.22917371495258443,298750791.1634147,,,0.12875130739599383,84541734.50964834,,,55251231.705448836
2021-02-08,0.9990670901874458,55361621.22743488,0.02740156938045723,3980677.5304760113,1608.6405479857196,184109385158.1494,,,,,0.23469517540907603,312999057.4174284,,,0.1269692843563442,83538290.06807002,,,55413316.8544746
2021-02-09,1.3764352498016772,76438944.15447699,0.029044806538305806,4313463.225579777,1750.997553719215,198719063426.16904,,,,,0.23609318706489052,310998260.1220933,,,0.13805808569179936,90297080.66362925,,,55533992.00252292
2021-02-10,1.2878323776473082,72116404.35880649,0.03175746794040601,4731670.350205656,1769.053533934599,203102939465.473,,,,,0.24182450156184132,320663662.16854525,,,0.14990740572048897,99365769.27064484,,,55998284.87815565
2021-02-11,1.3653082873978735,75101765.86474666,0.03481742988898314,5306269.901276576,1739.164209004836,199919369275.37125,,,,,0.24847808864033924,333361877.7910233,,,0.14587531745816068,96008746.29018433,,,55007185.23278161
2021-02-12,1.489107153480033,82035548.07666408,0.03317539229016612,5116327.009936347,1782.5088691218523,203774834938.25632,,,,,0.2781526034349231,366841570.8149829,,,0.15850590949307383,104388658.30997628,,,55090426.42428221
2021-02-13,1.7985538778067238,98764150.94848293,0.034879703341274534,5525808.190626475,1841.1977507032907,210344318124.73236,,,,,0.30418975436750667,406027592.9029239,,,0.1618906168348882,106820208.03984655,,,54913089.99256808
2021-02-14,1.9722195800935103,109221603.26757081,0.0392466247640585,6488808.517916385,1810.8425457323726,207890872554.91016,,,,,0.34185220823315304,455879000.0319404,,,0.19980436613014835,137873911.23891696,,,55380042.04501012
2021-02-15,2.1375727652686147,117928865.12430115,0.04321716168518433,7854669.368872503,1804.9841464366498,207057026271.03055,,,,,0.31135628368353835,413285658.4393947,,,0.26686510127496255,175088067.45694968,,,55169520.7949947
2021-02-16,2.038280940362832,112427932.6199726,0.046683618568842865,8850550.833616909,1775.758351701864,203972439068.60135,,,,,0.29736235719292525,396856803.4959653,,,0.23900289001457634,158948934.48672372,,,55158212.19422257
2021-02-17,1.9665275555552904,108494626.08599752,0.05143463545688276,10202779.599262228,1782.5753090505934,204528599567.24704,,,,,0.2900960346148607,381979017.7674574,,,0.23108868974127317,154598224.44782296,,,55170661.49391524
2021-02-18,1.8859046224471936,104020340.19538751,0.04514359683699312,9063219.72927094,1845.5739221567521,211713928319.03534,,,,,0.29826092542963867,395370627.29944,,,0.24155122485579897,161011539.13744983,,,55156734.310565665
2021-02-19,2.1477117196402196,118982634.22644034,0.050822679263894395,10260702.867561588,1938.5694368074617,221863277318.4042,,,,,0.31188512245535976,410419070.5974666,,,0.3214051841264081,223249613.72840258,,,55399722.941574335
2021-02-20,1.9872669346340415,109646392.6713354,0.06966636982154777,14474424.215736095,1969.9797177628186,226038410300.14252,,,,,0.33077360006623274,439059663.3555903,,,0.31044812489514845,203649373.15381476,,,55174466.37913641
2021-02-21,1.7903682631755715,98935768.12676474,0.07631231673462055,16858184.948957935,1929.367692879665,221404545098.43417,,,,,0.30387064152915366,400059431.44988763,,,0.2961884502164997,197860391.5085994,,,55260010.000000015
2021-02-22,1.840898913027636,101878727.12566894,0.06948021798830412,15775878.342918636,1941.4267676797988,223004310602.46854,,,,,0.314689018721311,417903388.3090651,,,0.32569172381084344,217619820.062559,,,55341836.75415072
2021-02-23,1.6659727918171203,91493453.89912306,0.06851202985332042,15771736.656440722,1788.6152102806425,204731064486.9056,,,,,0.2735345251735174,359800438.2028629,,,0.2994177922864358,198574807.03082937,,,54918936.4607382
2021-02-24,1.3457397076915725,73501125.22023176,0.05503667396360562,12716350.8858854,1563.9246059011416,179691686731.1511,,,,,0.23279399828437983,306032973.20683634,,,0.24026871443533468,157548294.80961537,,,54617638.760405324
2021-02-25,1.3686360721289135,75615113.17625104,0.05275946892526725,12214961.579184217,1628.391533792655,185843232352.39114,,,,,0.24875873960186426,330774891.3074724,,,0.25211443921933446,168174649.8652463,,,55248516.91116962
2021-02-26,1.4092154404210853,77873259.32982357,0.042507549773933395,10044690.59766637,1468.8601037286776,168658293547.98462,,,,,0.2577722447423718,355461632.3249283,,,0.23458070579725676,158487778.18117923,,,55260009.99999999
2021-02-27,1.4994658530030363,82451586.76044883,0.03673439367168585,8600111.66886638,1450.988746804119,167151176870.9801,,,,,0.24839820318925743,327394341.6231869,,,0.23881772873558477,159848756.77737612,,,54987305.37632448
2021-02-28,1.5916132470505309,88359534.30245604,0.039928578455255805,9414497.548623823,1480.1295768477528,167833687528.28204,,,,,0.25484617647356944,336727271.9562514,,,0.24819470974799643,165252835.5390936,,,55515706.76242982
2021-03-01,1.3941853857317288,77803001.05590644,0.03358903970119541,7987619.050859698,1416.661552837565,163289758568.53607,,,,,0.2367906670731452,317024102.1069376,,,0.22012965131789253,147581425.63365048,,,55805348.307443395
2021-03-02,1.64459306284895,90914743.05234298,0.03677801589313411,8791564.493343052,1570.3996896340539,179885012253.05722,,,,,0.266297786752518,351730223.2161757,,,0.24344719587636474,163811865.05880508,,,55280996.31823217
2021-03-03,1.6849942112992224,93117296.14521828,0.03569461172768291,8575348.887589948,1497.0891042633873,172017777678.2973,,,,,0.2801826864300678,369684409.36797696,,,0.25038893296638076,170403892.56429005,,,55262680.1450076
2021-03-04,2.192108755183675,122420883.28730302,0.04699954071387223,11087511.414975554,1579.4271687603093,182133382817.63593,,,,,0.34538888397927003,453332019.1191126,,,0.31400076163496604,214068265.63498494,,,55846172.32051768
2021-03-05,2.785013888456909,153828824.1249814,0.05700482095344924,14015076.119100884,1546.4996211167372,177647949967.0106,,,,,0.4223335193648464,564685327.2629973,,,0.37602106978406935,256404634.21567145,,,55234490.84493192
2021-03-06,2.4356087676587643,133813435.2103895,0.0493470968326226,12231747.511441043,1539.0484290947375,176268279969.45792,,,,,0.3803064583380561,504078364.57189476,,,0.35082437157607443,240727470.42981848,,,54940447.327679
2021-03-07,2.5485098953707896,142445000.01739076,0.055475212478619494,13984844.270808022,1661.9279698998157,191505024384.2956,,,,,0.36055863728813736,478595492.1311172,,,0.3471411554369929,235746549.92698613,,,55893445.921529785
2021-03-08,2.707287358321444,150680945.2930477,0.053571025705001135,13578660.90562854,1727.463096224567,198695961501.5439,,,,,0.4048817271938457,534314977.6083423,,,0.3842203161699601,261273017.37493184,,,55657536.62236726
2021-03-09,3.678455129354558,202928446.56814054,0.06871895289268366,17599214.898690984,1837.5330305439452,211132676701.59906,,,,,0.4912413993302185,656123764.6074977,,,0.46119358403263133,316548170.9010621,,,55166758.71583826
2021-03-10,3.4481846369398705,190567034.7028386,0.060253006587923603,15513418.366452754,1869.3311016255,214412034435.93906,,,,,0.5477255058947631,724138182.0224426,,,0.5271023057954497,357207274.27559906,,,55265902.13914978
2021-03-11,3.8697774672727836,216085808.48382142,0.051416557079665325,13209537.768223159,1802.3110916881178,207916309215.61444,,,,,0.48063069378245793,645415300.3951676,,,0.4859701210532543,331224920.4053054,,,55839337.09658694
2021-03-12,4.641153108676001,256686133.60867348,0.05469218757007256,14421321.896582708,1826.0574768119818,210018342198.09778,,,,,0.5210852629481948,691568885.8986816,,,0.5289631833247798,358289398.89224625,,,55306542.92116196
2021-03-13,4.994601163176045,277669095.7700489,0.06393430931479377,16983920.195119217,1770.9361793697751,203771682506.1516,,,,,0.660986450419646,875982440.701305,,,0.6120197167085413,416466802.1034442,,,55593847.57630584
2021-03-14,5.139486185388188,286999018.47165674,0.07827710222289275,21507243.496469162,1927.7207203999014,222405459430.76758,,,,,0.9547468254670869,1270267670.8191144,,,0.6928524763273516,482684346.7439857,,,55841967.099281065
2021-03-15,5.882875337278578,332816981.1541114,0.10752731736352465,30966452.063959256,1866.0715447008808,215367930757.887,,,,,1.032210655862588,1383319087.6156766,,,0.6975163584238587,481556493.9624759,,,56573862.6220954
2021-03-16,5.587360792256766,309998018.29406697,0.09072456573517909,26983762.287673377,1791.047851830107,207264868908.9888,,,,,1.06296800551576,1423743295.7793937,,,0.6732648372849299,462262704.70657355,,,55482011.95879048
2021-03-17,5.513987903954229,299255220.5155553,0.07861794538920455,23480967.97457297,1808.5512173614395,207059072434.72623,,,,,0.900207613019443,1193467356.6639545,,,0.5867702673665323,402421619.14111495,,,54272012.512205794
2021-03-18,5.004117578628204,275885077.7643638,0.08381674397691968,25260538.335318547,1828.7548332342565,210150824167.56415,,,,,1.0699102762269361,1412049603.2433267,,,0.6008083266381312,412296011.7332771,,,55131613.801926926
2021-03-19,5.038434771063308,278375508.6310772,0.07668118800974719,23503299.87739809,1780.1596459528505,205022936620.98633,,,,,0.9809652143565197,1300911904.4467444,,,0.6182203611182846,427606779.7010039,,,55250394.47366488
2021-03-20,5.056564059075479,278982084.0395139,0.07447935521777259,22618931.354123145,1817.1329628084297,209188785173.5874,,,,,0.963473151844785,1281056781.9839585,,,0.6053064346730695,416122779.6869248,,,55172263.3749293
2021-03-21,4.5529835208350375,253318519.47110128,0.0702735296568916,21607383.515401743,1817.8601431294944,209455699202.5177,,,,,0.9051830507164665,1208392496.2932866,,,0.5482533614318245,372446437.26366407,,,55637917.05194697
2021-03-22,4.624523948700503,255708063.98776,0.07558152031235929,23198524.518364683,1790.3780747526928,206013222508.0891,,,,,0.9827908045829273,1291363599.632436,,,0.5656065927644309,387716747.8195146,,,55293921.45533472
2021-03-23,4.0258765157774805,224917130.90074557,0.06566717766358317,20268814.601208944,1686.8911971580417,195434685366.63266,,,,,0.9241381420115583,1227428049.7345479,,,0.5546351764108088,380961161.8276212,,,55867866.294281855
2021-03-24,3.8568388743346937,212898524.77718183,0.06337756752517333,19719867.923942953,1673.8591835627929,192388701720.41965,,,,,0.8595873523311811,1130731615.120786,,,0.5808698386891811,392486163.8725173,,,55200264.183685124
2021-03-25,3.768543233503981,210230373.46643662,0.056667486743338887,17621683.098022494,1581.631055931366,183005042939.6772,,,,,0.8521002302364619,1134868038.8191364,,,0.5691376325467815,390896103.95327884,,,55785580.91025667
